sentiment,text
3,BREAKING: #NYC #EricGarnet protestors occupy @Apple story in #NY #ICantBreath 11x  LIVE @Rebelutionary_Z http://t.co/5y1RRbx0SC
3,"@Apple [#Apple]'s #IPhone6Plus captures Christmas at the #White House. (#Friday, 5 #December) http://t.co/pPbHlIRhZZ"
3,4.5 min silence #MikeBrown #NYC protesters @Apple store @Stackizshort http://t.co/JceDzlgGuv #EricGarner #ICantBreathe #BlackLivesMatter
3,Steve Jobs Deposition Video Shown in Ongoing iPod Class-Action Lawsuit http://t.co/jhvHYauA1P #AAPL
3,#AAPL:Apple Could Face iPhone 6 Shortages Next Year...http://t.co/0rgAJF8TPX
1,@apple last time I checked I thought I bought a iphone 6 not a slippery ass bar of soap disguised as one. I DIDNT DESERVE THIS
3,Mark my words @apple wild do away with the iPhone 5c and bring back the 4' iPhone. The 5s is the ultimate form factor. Welcome iPhone mini.
3,"#iPhone6c release date, #rumours and #leaked images: @Apple [#Apple] said to #be working .... (#Friday, 5 #Decem... http://t.co/zX2zMhpnEy"
3,#NYC #EricGarner protesters stage 'Die In' @Apple store http://t.co/5y1RRbx0SC LIVE @Rebelutionary_Z #BlackLivesMatters #ShutItDown
3,"The best link of the day on @usemuzli Tech: @facebook CEO Mark Zuckerberg goes after @tim_cook , @Apple -- AppAdvice
http://t.co/cDnZCthRlA"
3,@ErnestSzoka super-stoked about the new Only One update! Was hoping @apple would get to it today. Ah well. Great game! Great job!
3,@stackizshort streaming now from @Apple #NYC 5th Ave. store http://t.co/ttUe4ykubs #icantbreathe #EricGarner #Ferguson #thisstopstoday
3,@eliransapir @Apple ok duly noted
1,RT @danielllebaker: Paid $20 for a new 5 charger and couldn't  b more pissed about it... this is rape @apple
3,"#mkt Final #AAPL #PutCallRatios for Friday, December 5, 2014:  http://t.co/lvK2RfkfBB"
3,"Final #AAPL #PutCallRatios for Friday, December 5, 2014 http://t.co/ALiZA7PcqF via Hamzei  $$"
3,@apple why isnt the WWA movie on iTunes
1,Protesters in the @Apple store pretty much sums it up. Its like a gravitational pull. Shocked it took this long. Next stop? STARBUCKS!!
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1,"RT @mrushh: hey @apple why is my phone dying when it's on the charger 
ur stuff sucks"
3,"@MrBeagleman @Apple 
If Starbucks shuts down, anon is decimated"
3,"RT @B30wu1f2: @MrBeagleman @Apple 
If Starbucks shuts down, anon is decimated"
1,I have to be honest. My once great fanaticism for @Apple is turning into an equally great dislike.
1,"@apple, I really do know my mouse batteries haven't inceased in charge since the last time my mac told me they were low"
1,#chrome needs a fucking update ASAP. Why do @apple and @google play this stupid back n forth shit over software. #letmecreate
1,"My phone died at 8%, why would you let this happen @apple?"
1,dang this phone fuckin sucks. fuck you @apple!!! piece of shit iPhone man. y'all disappoint me.
1,Safari just crashed on me and I didn't have any tabs open wtf @apple
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1,Hey @apple how about you guys make a charger that lasts more than 2 fucking weeks
1,@MrBeagleman @Kronykal @Apple That coffee's not even fair trade!
1,"@apple emojis en mac, pleaaaase! :((("
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
3,Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net
5,got some stuff @apple store &amp; @macys for men #FashionShowMakl
3,"Final #AAPL #PutCallRatios for Friday, December 5, 2014 http://t.co/wBXasy5Xq9"
1,RT @Metzzler: Hey @apple how about you guys make a charger that lasts more than 2 fucking weeks
5,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
1,"RT @mrushh: hey @apple why is my phone dying when it's on the charger 
ur stuff sucks"
1,Man the @ESPN3 app on @apple TV is some hot garbage.
3,Had a job interview?No idea how to be @apple specialist in #students need teachers! It's a #humanrights issue http://t.co/VUs4pbszHw @DrArik
3,"Just trying to buy a charger at @apple! #protest #nyc #wecantbreathe #5thave @ Apple Store, Fifth Avenue http://t.co/2WajgyBxED"
1,"If you have an iPad 2, DON'T update it to iOS8, it's buggy and slow! #apple @apple"
3,Id appreciate a 3-way FaceTime feature @apple
1,@Apple fix your ios8 garbage software mix in an update ASAP
1,WHAT THE HELL @apple
3,Cyndi Lauper and Cinna- my big ask* phone on TV @apple #iphone6plus @ Rockefeller Center http://t.co/xk2u5vzaBE
3,"#UBS #Increases @Apple [#Apple]'s #iPhone6 Sales, #Revenue And EPS. (#Friday, 5 #December) http://t.co/5eDlBX0iSE"
1,"CGK had laptop prob today.  @apple  Local #, useless. Tech support, useless. 1 hr at Genius Bar, useless.  Buy a PC next time?"
5,@Cleosbaby64 @Apple @stackizshort Thank You Good Coverage W/ NoFear
5,RT @FullCircleOne: @Cleosbaby64 @Apple @stackizshort Thank You Good Coverage W/ NoFear
5,@fullcircleone ThanX! Big @Apple ThanX goes 2 @stackizshort &amp; @Rebelutionary_Z on the ground #Ferguson2NYC #BlackLivesMatter #ICantBreathe
3,@Cleosbaby64 @Apple @stackizshort @Rebelutionary_Z Have NoFear
3,"#AAPL:Apple Loop: iPhone 6S Rumors, The Myth Of Steve Job's Garage, iPhone 6...http://t.co/GwQ3JqikZd"
1,"the silicone on my case is peeling, wtf @apple"
3,We need more products like .@Aviate Companies like .@BlackBerry &amp; .@Apple need to embrace the customization of quality themes.
1,"Y'all petty as hell, @Apple..."
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1,"@apple http://t.co/rOyOwjfiW5 What a nice piece of crap you've created. Great job. Pay more, get less, #crapple #fail"
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
3,@chantalireland @Apple Slab Pie sounds amazing. Do you have a link?
1,fuck u @apple
1,@tim_cook @therealjonyive #iosissues @ios8problems @Apple More issues. Now safari. I want jobs quality control back. http://t.co/W2754JV0dI
1,Since when did @apple stop replacing iPhone units due to defect? Just because I have some scratches on my phone doesn't mean I dropped it.
3,@AppleOfficialll @apple on hold 45 minutes 2 update credit 4 2 yr old to watch sleeping Beauty
1,@apple on hold 56 min....
3,"@surface @apple @Microsoft at last it is good to see competition heating up, great for consumers. http://t.co/K1U91LyamY"
3,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"
1,My phone is plugged in and losing battery. Thanks @apple
3,@tim_cook someone anyone 2 help @apple
3,@5SOS OMG THIS WOULD ACTUALLY BE A RLLY CUTE EMOJI @apple
1,"Hitting below the belt! @Apple 'deleted' rivals' music from iPods, court hears. http://t.co/QiyqAukvc1 #musicnews"
3,"@marxculture @AppleUK_ @Apple ugh, I'm no longer a dev, remember? I now wear a suit. Oh wait, I don't like suits :) Yeh I'll probly do it..."
1,Ha ha @NY1 just reported that the 'lie in' at @apple was more organized then the normal big crowds that they're use to #ShutItDown
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
3,Apple Inc. To Expand Retail In India http://t.co/OKI5uOW7au #AAPL
3,i went from @Samsungtweets to @apple #overnight #whathappened
1,@apple DUCK OFF
1,HOW TF DO U EVEN GET LASAGNA AND LARYNGITIS MIXED UP WTF @apple
1,@apple @stevejobs @iTunesMusic yooo fam it's been 48 hours where's my email back I need that @JColeNC album when it drops
1,"@apple BS that US-purchased iPhone 5 not covered by battery replacement program (https://t.co/LUWqKtRW1g) in India. Arbitrary, unfair. Fix!"
3,Even the @Apple #NYC flagship store wasn't spared a visit from the #EricGarner protests @verge: http://t.co/xEuDG7rAN7
1,Protestors taking over an @apple store.  Really?  Can't find a government office or something that will make change.
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1,RT @WolfInPigsCloth: Even the @Apple #NYC flagship store wasn't spared a visit from the #EricGarner protests @verge: http://t.co/xEuDG7rAN7
3,RT @WolfInPigsCloth: Even the @Apple #NYC flagship store wasn't spared a visit from the #EricGarner protests @verge: http://t.co/xEuDG7rAN7
3,"RT @jamisonfoser Hi @Apple please kill iTunes with fire and start over,"
1,"@apple what is my iPhone not know the difference between too, two &amp; to"
1,MY LAPTOP WONT FUCJING TURN ON OR CHARGE I DIDNG PAY 10000000000 FOR THIS @APPLE
3,AFP requests to Apple reveal 'get a warrant' pushback http://t.co/7zH5iMaGow @zdnetaustralia @Apple are #tax #evaders ripping off Aussies
3,@Apple YH News Apple's antitrust lawsuit may not have any plaintiffs: The lawyer suing Apple for antitrust may...  http://t.co/hNuWafq0sI
3,"#apple - #Samsung back in courts
@Apple 
@SamsungMobile http://t.co/7sbfUaH5gx"
1,YO YOU AINT SHIT @apple
1,my calls wit amanda keep ending @apple fix urself
1,RT @lukesmut: my calls wit amanda keep ending @apple fix urself
3,"#apple to expand #retail in #India by opening 500 new stores.

@Apple http://t.co/rzhMzoQE1v"
5,"#apple to expand #retail in #India by opening 500 new stores.

@apple http://t.co/XNuYh1bhWB"
3,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"
1,@Jman98jlb @San0529 my phone does it automatically for some reason. Kinda dumb. Thanks @Apple
3,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
1,I can't queue songs on an iPhone @apple @timcook #FixIt
3,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
5,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
1,@daviddavidw @AugustSmartLock you know what #sucks ? @apple stores have had these locks weeks before many who preordered. #smh
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
3,@OneRepublic @Apple Working hard for album 4
1,I'm still mad @apple
1,@tehhGOAT @Apple do you by accident have me blocked or?
1,You'd think safari would work well since it's an apple product but no it's been freezing constantly. Such crap products @apple
1,Khloe Kardashian has a black iPhone 6 but I still don't have mine???... @Apple whats going on huh? picking favorites? you biased fucks
1,Real tired of my charger breaking every month @Apple
1,RT @paisley_smithh: Real tired of my charger breaking every month @Apple
1,@apple fix os x please.
3,Can we have 3-way calling on FaceTime calls and the ability to move between devices seamlessly @Apple @TimCook @God
3,"Thanks!!!, RT @axolROSE: Can we have 3-way calling on FaceTime calls and the ability to move between devices seamlessly @Apple @TimCook @God"
3,#OVER fab photo edit app @Apple http://t.co/oOMLujFr9z
3,"Like, once I pick up a call on my dying iPad, I want to be able to switch it to my MacBook before my iPad.. @apple @timcook @god"
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
1,My messages aren't sending...@apple tf is going on
1,#AAPL:Corrupt Apple exec sentenced to 1 year in prison...http://t.co/uCQYyBqrgM
3,Follow all developments in the #AAPL DRM trial that is finally underway. https://t.co/W9mVJwhtNQ
1,@apple #apple corporate raiders selling weak products that stop working within weeks&amp;apple gets out of warranty by claiming dampness
1,RT @swerviinnn: My messages aren't sending...@apple tf is going on
5,@apple I think Steve Jobs would have been proud. #ICantBreathe http://t.co/PKKmKyLSPt
3,it's not even programs i use @apple http://t.co/eND84phugU
1,@swerviinnn @Apple maybe stop being a whore for once and sleep
3,@swerviinnn @Apple clearly its a sign they doing u a favor
1,my notifications are so messed up thank u @apple
1,"@jimmymujaj @Apple it works again fucker, not being a hoe if it's only one person SMD"
3,@swerviinnn @Apple multiply by 100
1,@swerviinnn @Apple you are very hostile tn
3,Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net
5,"@Google, @Apple @Unilever are the world's most in-demand employers @LinkedIn"
1,@applenws @Apple @AppleProducts Ok yall need to reverse my phone back to iOS 7 bc I can't do this anymore
3,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
3,"Hey @Apple - hundreds of  black, white, brown, yellow #EricGarner protestors bum-rushed yo store to stage a Die-In &amp; nothing was stolen. Xo"
3,@DustynMichael got enough @apple  products? http://t.co/nts3ebIxAL
1,Frustrated after unsuccessfully trying to fix outgoing SMTP configuration. &lt;3 @Apple but this is unacceptable #YosemiteProblems #apple #help
3,@abbey_ivey here ask my friends @ @apple
1,@itsblaney hey @Apple why is this happening to my phone
3,#AAPL:Steve Jobs Gives Posthumous Testimony In Apple Trial...http://t.co/dZugalT158
1,@Apple I'm so done with your products like what kind of a FaceTime call is this @AppStore http://t.co/lxKI8qrlc1
1,THE WORLD'S FIRST MURDER VIA FACETIME THANK YOU FOR THIS INNOVATION @Apple http://t.co/Rz8es3q3fj
1,RT @ehsonakbary: THE WORLD'S FIRST MURDER VIA FACETIME THANK YOU FOR THIS INNOVATION @Apple http://t.co/Rz8es3q3fj
1,RT @ehsonakbary: THE WORLD'S FIRST MURDER VIA FACETIME THANK YOU FOR THIS INNOVATION @Apple http://t.co/Rz8es3q3fj
1,. @apple I don't think the '59' should be so close to the '00' when setting an alarm on an iPhone. Many times I have fallen victim to this.
3,"Apple: $115 fits to 8.4% increase in earnings. Use 2014Q3 EPS=$1.42 in  #free IOS App Donkey Stocks. #AAPL
https://t.co/pyU6cuTYrX"
1,RT @ehsonakbary: THE WORLD'S FIRST MURDER VIA FACETIME THANK YOU FOR THIS INNOVATION @Apple http://t.co/Rz8es3q3fj
1,RT @LawKitson: Wut? @apple can I have my money back? kthx http://t.co/zVp7MUZDAM
3,"Apple: $115 fits to 8.4% increase in earnings. Use 2014Q3 EPS=$1.42 in  #free IOS App Donkey Stocks. #AAPL
https://t.co/8CBUgrEHZS"
5,"Please @Google, replace Java for another language. Follow @Apple's example, innovate!"
1,@briankardell @jacobrossi @Apple Apparently even the info if a bug is going to be fixed must be kept secretly. Apple says f*** you to devs.
3,North Koreas cyber spies exposed  http://t.co/O7PgXdzydl  @cia @fbi @secretservice @DeptofDefense @dhsgov @usnato @BillGates @apple @android
5,#AAPL:Apple's iPhone 6 Lead-Times Still Longer Than Previous Models...http://t.co/2Bgo33v309
3,"If you plant an #apple seed, it is almost guaranteed to grow a tree of a different type of @Apple @appletweets__"
1,The company crushing @Apple and Samsung in China is making an amazing super-cheap phone http://t.co/55GmnhluXz http://t.co/hxOFXT7Lm7
1,@illogikal @Apple nigga fuck yo couch lol
5,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
3,Pretty cool ;) stage set at @apple #cwb for @GA_HongKong panel talk on HK's top Instagrammers @instagram #instasavvy http://t.co/YiTBtNcnJ3
3,The stage is set at @apple #cwb for @edwardkb @lielaineyl @cc_nimbu @jethromullen Vivien Liu #instasavvy http://t.co/51HQnC7S2O
1,When you request custom gift wrap from @apple ... Don't do it ... http://t.co/DoenA0e8nx
1,"Facebook CEO Mark Zuckerberg criticizes Apple $AAPL #aapl
http://t.co/EVrsNVdeXe"
5,Can @Apple survive the 2014 Holiday? Investors Say Yes.  http://t.co/N65qhPiM8K
1,"Apple Could Face iPhone 6 Shortages Next Year $AAPL #aapl
http://t.co/VpMOXOBFJh"
5,RT @TheStreet: Can @Apple survive the 2014 Holiday? Investors Say Yes.  http://t.co/N65qhPiM8K
3,"Apple Inc. Campus 2 Has $161M Auditorium, $74M Fitness Center http://t.co/9KQhafCbCi #AAPL"
